,ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,XClick1X,XClick2X,XClick3X,XClick4X,XClick1Y,XClick2Y,XClick3Y,XClick4Y
1050230,0f4a2bbb953f905a,xclick,/m/09b5t,1,0.110833,0.999167,0.25,0.999375,1,1,0,0,0,0.346667,0.110833,0.525833,0.999167,0.25,0.733125,0.999375,0.35875
1050418,0f4b455fbb92c112,xclick,/m/09b5t,1,0.354375,0.559375,0.911298,0.999066,0,1,0,0,0,0.445625,0.354375,0.559375,0.544375,0.911298,0.951447,0.999066,0.999066
1050419,0f4b455fbb92c112,xclick,/m/09b5t,1,0.53625,0.765625,0.522876,0.859944,1,0,0,0,0,0.745,0.53625,0.765625,0.58,0.522876,0.756303,0.656396,0.859944
1050420,0f4b455fbb92c112,xclick,/m/09b5t,1,0.55875,0.68625,0.393091,0.708683,1,0,0,0,0,0.583125,0.57,0.55875,0.68625,0.393091,0.708683,0.610644,0.583567
1050421,0f4b455fbb92c112,xclick,/m/09b5t,1,0.57,0.795,0.628385,0.951447,1,0,0,0,0,0.663125,0.57,0.795,0.58875,0.628385,0.676004,0.664799,0.951447
1050422,0f4b455fbb92c112,xclick,/m/09b5t,1,0.706875,0.8775,0.62465,0.999066,1,0,0,0,0,0.706875,0.73,0.8775,0.7775,0.62465,0.852474,0.734827,0.999066
1050423,0f4b455fbb92c112,xclick,/m/09b5t,1,0.82375,0.999375,0.473389,0.664799,1,1,0,0,0,0.859375,0.82375,0.999375,0.999375,0.473389,0.519141,0.511671,0.664799
1050424,0f4b455fbb92c112,xclick,/m/09b5t,1,0.868125,0.999375,0.557423,0.999066,1,1,0,0,0,0.945,0.868125,0.999375,0.93875,0.557423,0.829132,0.871148,0.999066
1054039,0f5aa98480436bd4,xclick,/m/09b5t,1,0.0,0.839375,0.153125,0.8825,0,0,0,0,0,0.0025,0.0,0.009375,0.839375,0.153125,0.389375,0.8825,0.56625
1060783,0f78425ae9a69801,xclick,/m/09b5t,1,0.206875,0.4275,0.493333,0.8125,1,0,0,0,0,0.38625,0.4275,0.299375,0.206875,0.493333,0.746667,0.8125,0.699167
1061978,0f7c365ab2f46060,xclick,/m/09b5t,1,0.0075,0.67,0.219913,0.854545,0,0,0,0,0,0.204375,0.41875,0.67,0.0075,0.219913,0.854545,0.412987,0.528139
1063642,0f8312a23742897b,xclick,/m/09b5t,1,0.321875,0.50875,0.170833,0.465833,1,0,0,0,0,0.334375,0.321875,0.50875,0.4175,0.170833,0.215833,0.265833,0.465833
1063643,0f8312a23742897b,xclick,/m/09b5t,1,0.3925,0.556875,0.124167,0.296667,1,0,0,0,0,0.409375,0.3925,0.556875,0.446875,0.124167,0.188333,0.135,0.296667
1063644,0f8312a23742897b,xclick,/m/09b5t,1,0.593125,0.7275,0.133333,0.309167,1,0,0,0,0,0.719375,0.593125,0.7275,0.66125,0.133333,0.191667,0.231667,0.309167
1063645,0f8312a23742897b,xclick,/m/09b5t,1,0.595625,0.77125,0.203333,0.493333,1,0,0,0,0,0.630625,0.595625,0.675,0.77125,0.203333,0.3425,0.493333,0.323333
1064334,0f871c5fa25dd25f,xclick,/m/09b5t,1,0.0675,0.5575,0.213333,0.93,1,0,0,0,0,0.1925,0.31,0.0675,0.5575,0.213333,0.93,0.533333,0.316667
1065761,0f8c8d37366d5a19,xclick,/m/09b5t,1,0.020625,0.365625,0.336158,0.915254,1,0,0,0,0,0.070625,0.020625,0.365625,0.15,0.336158,0.507533,0.531073,0.915254
1065762,0f8c8d37366d5a19,xclick,/m/09b5t,1,0.338125,0.634375,0.181733,0.90113,1,0,0,0,0,0.55125,0.634375,0.338125,0.44125,0.181733,0.276836,0.463277,0.90113
1065763,0f8c8d37366d5a19,xclick,/m/09b5t,1,0.6625,0.8575,0.374765,0.698682,1,0,0,0,0,0.738125,0.6625,0.8575,0.829375,0.374765,0.468927,0.428437,0.698682
1065784,0f8cc175925fabdc,xclick,/m/09b5t,1,0.00875,0.815,0.191729,0.99906,0,0,0,0,0,0.501875,0.46875,0.815,0.00875,0.191729,0.99906,0.985902,0.985902
1068271,0f989b2ead0fb4e6,xclick,/m/09b5t,1,0.18875,0.578125,0.347092,0.886492,0,0,0,0,0,0.275,0.18875,0.47875,0.578125,0.347092,0.662289,0.886492,0.766417
1068272,0f989b2ead0fb4e6,xclick,/m/09b5t,1,0.355625,0.73625,0.075047,0.861163,1,0,0,0,0,0.6325,0.355625,0.61875,0.73625,0.075047,0.521576,0.861163,0.470919
1070276,0fa0cb13c1910da8,xclick,/m/09b5t,1,0.308,0.998,0.519142,0.926493,1,1,1,1,0,0.764,0.418,0.998,0.308,0.519142,0.730475,0.882083,0.926493
1070277,0fa0cb13c1910da8,xclick,/m/09b5t,1,0.376,0.474,0.502297,0.575804,0,0,0,0,0,0.47,0.376,0.444,0.474,0.502297,0.529862,0.575804,0.519142
1070278,0fa0cb13c1910da8,xclick,/m/09b5t,1,0.428,0.78,0.528331,0.918836,1,0,1,0,0,0.772,0.428,0.626,0.78,0.528331,0.728943,0.918836,0.578867
1070279,0fa0cb13c1910da8,xclick,/m/09b5t,1,0.686,0.77,0.194487,0.290965,0,0,0,1,0,0.73,0.686,0.724,0.77,0.194487,0.255743,0.290965,0.234303
1070280,0fa0cb13c1910da8,xclick,/m/09b5t,1,0.698,0.792,0.842266,0.924962,0,0,0,0,0,0.778,0.698,0.754,0.792,0.842266,0.895865,0.924962,0.862175
1070281,0fa0cb13c1910da8,xclick,/m/09b5t,1,0.774,0.88,0.212864,0.287902,0,0,0,1,0,0.848,0.774,0.824,0.88,0.212864,0.254211,0.287902,0.245023
1070282,0fa0cb13c1910da8,xclick,/m/09b5t,1,0.79,0.998,0.656968,0.918836,1,1,1,0,0,0.91,0.79,0.998,0.984,0.656968,0.716692,0.918836,0.742726
1070283,0fa0cb13c1910da8,xclick,/m/09b5t,1,0.862,0.968,0.182236,0.286371,0,0,0,0,0,0.896,0.92,0.862,0.968,0.182236,0.286371,0.205207,0.234303
1072625,0fa8f2fe66bc7107,xclick,/m/09b5t,1,0.059774,0.505654,0.478125,0.739375,1,0,0,0,0,0.439418,0.059774,0.235864,0.505654,0.478125,0.716875,0.739375,0.5225
1072626,0fa8f2fe66bc7107,xclick,/m/09b5t,1,0.346527,0.681745,0.50875,0.706875,0,0,0,0,0,0.424071,0.346527,0.487884,0.681745,0.50875,0.645,0.706875,0.609375
1072627,0fa8f2fe66bc7107,xclick,/m/09b5t,1,0.365913,0.529887,0.215,0.343125,0,0,0,0,0,0.425687,0.365913,0.443457,0.529887,0.215,0.274375,0.343125,0.2575
1072628,0fa8f2fe66bc7107,xclick,/m/09b5t,1,0.55412,0.999192,0.13625,0.833125,0,0,0,0,0,0.680937,0.55412,0.859451,0.999192,0.13625,0.325,0.833125,0.64125
1075017,0fb3040454a66a5f,xclick,/m/09b5t,1,0.311875,0.999375,0.175833,0.999167,1,1,0,0,0,0.38,0.311875,0.6175,0.999375,0.175833,0.278333,0.999167,0.801667
1086465,0fe28eccb88a5873,xclick,/m/09b5t,1,0.0,0.999375,0.544685,0.952963,1,1,1,0,0,0.430625,0.0,0.335,0.999375,0.544685,0.686736,0.952963,0.64064
1086466,0fe28eccb88a5873,xclick,/m/09b5t,1,0.135,0.156875,0.553151,0.626529,1,0,0,0,0,0.149375,0.135,0.14625,0.156875,0.553151,0.582314,0.626529,0.593603
1086467,0fe28eccb88a5873,xclick,/m/09b5t,1,0.45375,0.49125,0.502352,0.569144,0,0,0,0,0,0.4575,0.45375,0.463125,0.49125,0.502352,0.509878,0.569144,0.511759
1086468,0fe28eccb88a5873,xclick,/m/09b5t,1,0.49375,0.51125,0.156162,0.206021,0,0,0,0,0,0.50625,0.49375,0.505,0.51125,0.156162,0.169332,0.206021,0.174976
1086469,0fe28eccb88a5873,xclick,/m/09b5t,1,0.5225,0.55625,0.21825,0.284102,0,0,0,0,0,0.539375,0.530625,0.5225,0.55625,0.21825,0.284102,0.233302,0.242709
1086470,0fe28eccb88a5873,xclick,/m/09b5t,1,0.536875,0.55625,0.264346,0.32079,0,0,0,0,0,0.54875,0.536875,0.54875,0.55625,0.264346,0.287865,0.32079,0.301035
1086471,0fe28eccb88a5873,xclick,/m/09b5t,1,0.60125,0.65,0.517404,0.579492,0,0,0,0,0,0.605,0.60125,0.624375,0.65,0.517404,0.524929,0.579492,0.536218
1086472,0fe28eccb88a5873,xclick,/m/09b5t,1,0.670625,0.69625,0.511759,0.581373,0,0,0,0,0,0.684375,0.670625,0.683125,0.69625,0.511759,0.559737,0.581373,0.540922
1086473,0fe28eccb88a5873,xclick,/m/09b5t,1,0.730625,0.765625,0.477893,0.514581,0,0,0,0,0,0.75375,0.730625,0.7525,0.765625,0.477893,0.508937,0.514581,0.490122
1086474,0fe28eccb88a5873,xclick,/m/09b5t,1,0.7575,0.80375,0.451552,0.507056,1,0,0,0,0,0.770625,0.7575,0.776875,0.80375,0.451552,0.470367,0.507056,0.466604
1086475,0fe28eccb88a5873,xclick,/m/09b5t,1,0.873125,0.9125,0.478833,0.536218,0,0,0,0,0,0.875625,0.873125,0.890625,0.9125,0.478833,0.480715,0.536218,0.493885
1089878,0ff153b39acedd56,xclick,/m/09b5t,1,0.242838,0.510232,0.1925,0.298125,0,0,0,0,0,0.467258,0.412005,0.510232,0.242838,0.1925,0.298125,0.228125,0.284375
1101264,1022802907de5075,xclick,/m/09b5t,1,0.0,0.048125,0.346154,0.520638,0,1,0,0,0,0.034375,0.048125,0.001875,0.0,0.346154,0.380863,0.520638,0.405253
1101265,1022802907de5075,xclick,/m/09b5t,1,0.07,0.205625,0.247655,0.409006,1,0,0,0,0,0.090625,0.07,0.205625,0.149375,0.247655,0.286116,0.311445,0.409006
1101266,1022802907de5075,xclick,/m/09b5t,1,0.088125,0.22375,0.366792,0.58818,1,0,0,0,0,0.1725,0.088125,0.22375,0.18125,0.366792,0.474672,0.484053,0.58818
1101267,1022802907de5075,xclick,/m/09b5t,1,0.255625,0.336875,0.349906,0.542214,1,0,0,0,0,0.31125,0.255625,0.336875,0.286875,0.349906,0.405253,0.430582,0.542214
1101268,1022802907de5075,xclick,/m/09b5t,1,0.4675,0.57125,0.456848,0.602251,1,0,0,0,0,0.56125,0.5275,0.4675,0.57125,0.465291,0.602251,0.538462,0.456848
1101269,1022802907de5075,xclick,/m/09b5t,1,0.4675,0.5825,0.351782,0.503752,1,0,0,0,0,0.48,0.4675,0.5825,0.53125,0.351782,0.388368,0.401501,0.503752
1101270,1022802907de5075,xclick,/m/09b5t,1,0.711875,0.7925,0.484053,0.716698,1,0,0,0,0,0.769375,0.711875,0.7925,0.756875,0.484053,0.520638,0.604128,0.716698
1104665,102fe6ba9e0e2d0e,xclick,/m/09b5t,1,0.01125,0.59625,0.410882,0.999062,0,1,0,0,0,0.5125,0.59625,0.48125,0.01125,0.410882,0.857411,0.999062,0.878987
1107888,103e77995db077ca,xclick,/m/09b5t,1,0.0,0.48125,0.361667,0.899167,0,0,0,0,0,0.429375,0.3225,0.0,0.48125,0.390833,0.899167,0.361667,0.5275
1107889,103e77995db077ca,xclick,/m/09b5t,1,0.52125,0.810625,0.2075,0.698333,0,0,0,0,0,0.605,0.52125,0.6925,0.810625,0.2075,0.51,0.698333,0.3775
1107890,103e77995db077ca,xclick,/m/09b5t,1,0.7525,0.890625,0.169167,0.51,1,0,0,0,0,0.805,0.7525,0.8,0.890625,0.169167,0.29,0.51,0.4225
1108716,10422817d7d9b0c1,xclick,/m/09b5t,1,0.0,0.789375,0.163227,0.999062,0,1,0,0,0,0.645,0.789375,0.555,0.0,0.163227,0.461538,0.999062,0.913696
1108717,10422817d7d9b0c1,xclick,/m/09b5t,1,0.311875,0.625625,0.0,0.463415,1,1,0,0,0,0.373125,0.311875,0.625625,0.361875,0.0,0.300188,0.213884,0.463415
1108718,10422817d7d9b0c1,xclick,/m/09b5t,1,0.635625,0.999375,0.146341,0.824578,1,1,0,0,0,0.988125,0.733125,0.999375,0.635625,0.146341,0.272983,0.34803,0.824578
1110198,1047fa7380d505e1,activemil,/m/09b5t,1,0.010625,0.23375,0.253283,0.994371,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1110199,1047fa7380d505e1,xclick,/m/09b5t,1,0.0,0.999375,0.0,0.999062,1,1,1,0,0,0.220625,0.0,0.074375,0.999375,0.0,0.657598,0.999062,0.000938
1110200,1047fa7380d505e1,xclick,/m/09b5t,1,0.499375,0.874375,0.0,0.339587,0,0,0,0,0,0.64375,0.60875,0.499375,0.874375,0.0,0.339587,0.008443,0.060976
1112901,105472cb38b1c69e,xclick,/m/09b5t,1,0.0,0.556875,0.873358,0.999062,1,1,0,0,0,0.16375,0.0,0.556875,0.506875,0.873358,0.969043,0.921201,0.999062
1112902,105472cb38b1c69e,xclick,/m/09b5t,1,0.0,0.999375,0.439962,0.999062,1,1,1,0,0,0.5275,0.0,0.858125,0.999375,0.439962,0.565666,0.999062,0.688555
1112903,105472cb38b1c69e,xclick,/m/09b5t,1,0.115,0.501875,0.622889,0.91182,1,0,0,0,0,0.27875,0.115,0.501875,0.47,0.622889,0.776735,0.732645,0.91182
1112904,105472cb38b1c69e,xclick,/m/09b5t,1,0.449375,0.9,0.432458,0.999062,0,0,0,0,0,0.543125,0.449375,0.579375,0.9,0.432458,0.644465,0.999062,0.988743
1114594,105ae84f46db6185,xclick,/m/09b5t,1,0.3475,0.929375,0.200939,0.928639,0,0,0,0,0,0.6975,0.670625,0.3475,0.929375,0.200939,0.928639,0.535211,0.483568
1114888,105cbfda592e6fae,xclick,/m/09b5t,1,0.038125,0.1725,0.773286,0.961336,1,0,0,0,0,0.141875,0.038125,0.1725,0.075,0.773286,0.863796,0.802285,0.961336
1114889,105cbfda592e6fae,xclick,/m/09b5t,1,0.2125,0.299375,0.719684,0.963093,1,0,0,0,0,0.21875,0.2125,0.299375,0.263125,0.719684,0.862039,0.811951,0.963093
1115253,105ecaf03dfa5786,xclick,/m/09b5t,1,0.0,0.047037,0.55875,0.583125,0,1,0,0,0,0.023518,0.0,0.023518,0.047037,0.55875,0.570625,0.583125,0.570625
1115254,105ecaf03dfa5786,xclick,/m/09b5t,1,0.0,0.513641,0.616875,0.845625,1,1,1,0,0,0.0,0.513641,0.356538,0.456256,0.616875,0.738125,0.845625,0.63375
1115255,105ecaf03dfa5786,xclick,/m/09b5t,1,0.0,0.999059,0.299375,0.668125,1,1,1,0,0,0.031044,0.0,0.861712,0.999059,0.299375,0.523125,0.668125,0.583125
1115256,105ecaf03dfa5786,xclick,/m/09b5t,1,0.014111,0.065851,0.77125,0.815625,1,0,0,0,0,0.040452,0.014111,0.030103,0.065851,0.77125,0.78125,0.815625,0.791875
1115257,105ecaf03dfa5786,xclick,/m/09b5t,1,0.014111,0.080903,0.710625,0.755,0,0,0,0,0,0.068674,0.014111,0.0508,0.080903,0.710625,0.7325,0.755,0.734375
1115258,105ecaf03dfa5786,xclick,/m/09b5t,1,0.045155,0.199436,0.546875,0.630625,1,0,1,0,0,0.109125,0.045155,0.096896,0.199436,0.546875,0.59125,0.630625,0.566875
1115259,105ecaf03dfa5786,xclick,/m/09b5t,1,0.415804,0.521167,0.83625,0.88375,0,0,0,0,0,0.510818,0.415804,0.456256,0.521167,0.83625,0.865,0.88375,0.87375
1115260,105ecaf03dfa5786,xclick,/m/09b5t,1,0.442145,0.503293,0.719375,0.775625,0,0,0,0,0,0.480715,0.470367,0.442145,0.503293,0.719375,0.775625,0.75,0.746875
1115261,105ecaf03dfa5786,xclick,/m/09b5t,1,0.445908,0.548448,0.88375,0.946875,1,0,0,0,0,0.46096,0.445908,0.49953,0.548448,0.88375,0.909375,0.946875,0.924375
1115262,105ecaf03dfa5786,xclick,/m/09b5t,1,0.466604,0.574788,0.806875,0.865,1,0,0,0,0,0.476952,0.466604,0.541863,0.574788,0.806875,0.81375,0.865,0.84625
1115263,105ecaf03dfa5786,xclick,/m/09b5t,1,0.559737,0.619003,0.7025,0.774375,1,0,0,0,0,0.60301,0.559737,0.574788,0.619003,0.7025,0.73,0.774375,0.726875
1115264,105ecaf03dfa5786,xclick,/m/09b5t,1,0.595484,0.672625,0.73875,0.783125,0,0,0,0,0,0.644403,0.595484,0.644403,0.672625,0.73875,0.77125,0.783125,0.760625
1115265,105ecaf03dfa5786,xclick,/m/09b5t,1,0.608655,0.672625,0.70125,0.750625,1,0,0,0,0,0.644403,0.608655,0.672625,0.669802,0.70125,0.718125,0.750625,0.71625
1115266,105ecaf03dfa5786,xclick,/m/09b5t,1,0.649106,0.721543,0.830625,0.871875,1,0,0,0,0,0.702728,0.649106,0.659454,0.721543,0.830625,0.853125,0.871875,0.8475
1115267,105ecaf03dfa5786,xclick,/m/09b5t,1,0.682973,0.788335,0.69625,0.723125,0,0,0,0,0,0.726246,0.682973,0.729069,0.788335,0.69625,0.70125,0.723125,0.708125
1116399,10631c85e2e0340e,xclick,/m/09b5t,1,0.333333,0.999167,0.115625,0.903125,0,0,0,0,0,0.5825,0.333333,0.720833,0.999167,0.115625,0.415,0.903125,0.671875
1120588,1075ba25147ea4c1,activemil,/m/09b5t,1,0.32125,0.51875,0.316135,0.698874,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1125095,10864c07839e61c1,xclick,/m/09b5t,1,0.65125,0.999375,0.381801,0.999062,0,1,0,0,0,0.713125,0.65125,0.7675,0.999375,0.381801,0.613508,0.999062,0.770169
1133225,10ab0f354a33e7ff,xclick,/m/09b5t,1,0.09375,0.87,0.0,0.999167,1,1,0,0,0,0.239375,0.09375,0.463125,0.87,0.0,0.195,0.999167,0.5175
1139827,10cb4b93be327ff1,xclick,/m/09b5t,1,0.113338,0.492675,0.0,0.4175,1,1,0,0,0,0.19121,0.113338,0.492675,0.130301,0.0,0.048125,0.15625,0.4175
1139828,10cb4b93be327ff1,xclick,/m/09b5t,1,0.205089,0.719352,0.151875,0.898125,0,0,0,0,0,0.478026,0.41249,0.205089,0.719352,0.151875,0.898125,0.610625,0.568125
1139829,10cb4b93be327ff1,xclick,/m/09b5t,1,0.705474,0.973015,0.0,0.219375,1,1,0,0,0,0.758674,0.705474,0.973015,0.728604,0.0,0.056875,0.18,0.219375
1140185,10cd436fec46a7be,xclick,/m/09b5t,1,0.158125,0.50875,0.148218,0.886492,0,0,0,0,0,0.46875,0.50875,0.39125,0.158125,0.148218,0.227017,0.886492,0.194184
1141919,10d68ee3b23fa680,xclick,/m/09b5t,1,0.328125,0.589063,0.239264,0.733129,1,0,0,0,0,0.527344,0.589063,0.442969,0.328125,0.239264,0.302147,0.733129,0.544479
1142091,10d7b747dd5bd41f,xclick,/m/09b5t,1,0.238125,0.881875,0.104545,0.893636,1,0,0,0,0,0.366875,0.238125,0.57,0.881875,0.104545,0.288182,0.893636,0.47
1143565,10de89a5a63c0255,xclick,/m/09b5t,1,0.2925,0.761875,0.2675,0.851667,1,0,0,0,0,0.700625,0.761875,0.533125,0.2925,0.2675,0.344167,0.851667,0.424167
1146874,10eec3d2a89bf534,xclick,/m/09b5t,1,0.367314,0.894822,0.03125,0.958333,1,0,0,0,0,0.771845,0.894822,0.517799,0.367314,0.03125,0.29375,0.958333,0.477083
1153454,110b2affc54693e1,xclick,/m/09b5t,1,0.081055,0.800781,0.048828,0.919922,1,0,0,0,0,0.71875,0.499023,0.081055,0.800781,0.048828,0.919922,0.422852,0.341797
1158961,1124fff8bfa87447,activemil,/m/09b5t,1,0.271667,0.633333,0.16,0.54875,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1159533,112828b28724b362,xclick,/m/09b5t,1,0.57625,0.7325,0.650094,0.769231,1,0,0,0,0,0.69,0.57625,0.7325,0.705625,0.650094,0.666979,0.686679,0.769231
1159534,112828b28724b362,xclick,/m/09b5t,1,0.674375,0.785,0.516886,0.708255,1,0,0,0,0,0.756875,0.674375,0.73625,0.785,0.516886,0.578799,0.708255,0.602251
1159535,112828b28724b362,xclick,/m/09b5t,1,0.775,0.921875,0.580675,0.745779,1,0,0,0,0,0.84,0.775,0.921875,0.8325,0.580675,0.615385,0.63227,0.745779
1159536,112828b28724b362,xclick,/m/09b5t,1,0.83625,0.966875,0.580675,0.826454,1,0,0,0,0,0.93125,0.83625,0.966875,0.935,0.580675,0.681051,0.690432,0.826454
1161904,1132f9b4e69a0f7c,xclick,/m/09b5t,1,0.392157,0.72549,0.102941,0.401961,0,0,0,0,0,0.437908,0.392157,0.535948,0.72549,0.102941,0.245098,0.401961,0.29902
1163218,1137d408614efa02,xclick,/m/09b5t,1,0.144375,0.408125,0.350833,0.819167,0,0,0,0,0,0.19875,0.144375,0.266875,0.408125,0.350833,0.654167,0.819167,0.498333
1168583,114efd1393fb53aa,xclick,/m/09b5t,1,0.363125,0.805625,0.045311,0.850369,1,0,0,1,0,0.408125,0.4775,0.805625,0.363125,0.045311,0.850369,0.379347,0.135933
1173078,1160cbbfc03fa82e,activemil,/m/09b5t,1,0.33,0.44875,0.435272,0.782364,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1173079,1160e59327804a06,xclick,/m/09b5t,1,0.03125,0.94,0.0,0.999167,1,1,0,0,0,0.29,0.03125,0.6125,0.94,0.0,0.390833,0.999167,0.328333
1181763,11852b277eaa8051,xclick,/m/09b5t,1,0.474604,0.721898,0.08625,0.6975,0,0,0,0,0,0.691091,0.665279,0.721898,0.474604,0.08625,0.6975,0.4375,0.4125
1191827,11b15456b16682a6,xclick,/m/09b5t,1,0.26625,0.7,0.060976,0.999062,1,0,0,0,0,0.44,0.26625,0.508125,0.7,0.060976,0.441839,0.999062,0.649156
1203596,11e5b4afa6c1c260,xclick,/m/09b5t,1,0.271484,0.630859,0.169839,0.947291,0,0,0,0,0,0.338867,0.271484,0.630859,0.455078,0.169839,0.377745,0.484627,0.947291
1205750,11eeeb35eb045cb1,xclick,/m/09b5t,1,0.140625,0.5225,0.251883,0.764017,0,0,0,0,0,0.435625,0.5225,0.38375,0.140625,0.251883,0.432636,0.764017,0.523013
1212877,120ef7bb99fc7ee5,xclick,/m/09b5t,1,0.0,0.410625,0.408333,0.989167,1,1,0,0,0,0.331875,0.0,0.410625,0.30125,0.408333,0.669167,0.7875,0.989167
1212878,120ef7bb99fc7ee5,xclick,/m/09b5t,1,0.131875,0.325625,0.825833,0.999167,0,1,0,0,0,0.174375,0.131875,0.325625,0.30125,0.825833,0.999167,0.995833,0.999167
1212879,120ef7bb99fc7ee5,xclick,/m/09b5t,1,0.41375,0.84375,0.0325,0.621667,1,0,0,0,0,0.820625,0.661875,0.41375,0.84375,0.0325,0.621667,0.310833,0.11
1212880,120ef7bb99fc7ee5,xclick,/m/09b5t,1,0.42625,0.84,0.563333,0.999167,0,1,0,0,0,0.485625,0.42625,0.84,0.793125,0.563333,0.87,0.918333,0.999167
1226260,124b06756509cf9c,activemil,/m/09b5t,1,0.390833,0.761667,0.684375,1.0,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1226261,124b06756509cf9c,xclick,/m/09b5t,1,0.063333,0.999167,0.0,0.7075,1,1,0,0,0,0.834167,0.999167,0.063333,0.165833,0.0,0.13125,0.601875,0.7075
1233512,12695245eaa69fda,activemil,/m/09b5t,1,0.090689,0.727932,0.432813,0.855469,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1251625,12b5ec55547cb503,xclick,/m/09b5t,1,0.0,0.836638,0.0,0.909825,0,0,0,0,0,0.27101,0.0,0.347498,0.836638,0.0,0.363392,0.909825,0.710633
1254624,12c2e848900c79cb,xclick,/m/09b5t,1,0.076265,0.867427,0.1125,0.898125,0,0,0,0,0,0.310763,0.867427,0.369209,0.076265,0.1125,0.360625,0.898125,0.496875
1254835,12c3f966c4027bd3,xclick,/m/09b5t,1,0.0625,0.670625,0.105,0.999167,0,0,0,0,0,0.403125,0.506875,0.670625,0.0625,0.105,0.999167,0.999167,0.413333
1254836,12c3f966c4027bd3,xclick,/m/09b5t,1,0.731875,0.999375,0.369167,0.999167,0,1,0,0,0,0.78875,0.731875,0.813125,0.999375,0.369167,0.49,0.999167,0.563333
1259779,12d6f271b26d8b79,xclick,/m/09b5t,1,0.0,0.6,0.165501,0.988345,1,0,0,0,0,0.536,0.0,0.435333,0.6,0.165501,0.258741,0.988345,0.219114
1269858,13031d820faa2bc1,xclick,/m/09b5t,1,0.0,0.999023,0.048828,0.999023,0,0,0,0,0,0.451172,0.0,0.999023,0.703125,0.048828,0.788086,0.774414,0.999023
1273102,131162cf9bee6930,activemil,/m/09b5t,1,0.08005,0.300188,0.178236,0.654784,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1274378,1316c94fc9375562,xclick,/m/09b5t,1,0.0,0.78125,0.213139,0.648175,0,0,0,0,0,0.34375,0.490234,0.78125,0.0,0.213139,0.648175,0.286131,0.343066
1285390,1344345e7c8df19a,xclick,/m/09b5t,1,0.0,0.128125,0.64761,0.878163,1,1,0,0,0,0.10125,0.0,0.128125,0.0,0.64761,0.762887,0.746954,0.878163
1285391,1344345e7c8df19a,xclick,/m/09b5t,1,0.0,0.1725,0.752577,0.999063,0,1,0,0,0,0.1725,0.0,0.1675,0.034375,0.752577,0.867854,0.973758,0.999063
1285392,1344345e7c8df19a,xclick,/m/09b5t,1,0.16875,0.333125,0.66448,0.931584,1,0,0,0,0,0.3175,0.16875,0.333125,0.17375,0.66448,0.796626,0.714152,0.931584
1285393,1344345e7c8df19a,xclick,/m/09b5t,1,0.21,0.42,0.74508,0.999063,0,1,0,0,0,0.404375,0.21,0.42,0.348125,0.74508,0.84911,0.958763,0.999063
1285394,1344345e7c8df19a,xclick,/m/09b5t,1,0.27625,0.388125,0.675726,0.885661,1,0,0,0,0,0.384375,0.31625,0.388125,0.27625,0.675726,0.792877,0.74508,0.885661
1285395,1344345e7c8df19a,xclick,/m/09b5t,1,0.393125,0.455625,0.629803,0.999063,1,0,0,0,0,0.440625,0.403125,0.455625,0.393125,0.629803,0.72821,0.766635,0.999063
1285396,1344345e7c8df19a,xclick,/m/09b5t,1,0.404375,0.5225,0.655108,0.999063,0,1,0,0,0,0.494375,0.404375,0.5225,0.455625,0.655108,0.843486,0.801312,0.999063
1285397,1344345e7c8df19a,xclick,/m/09b5t,1,0.485625,0.57125,0.633552,0.885661,1,0,0,0,0,0.485625,0.501875,0.57125,0.52625,0.633552,0.760075,0.818182,0.885661
1285398,1344345e7c8df19a,xclick,/m/09b5t,1,0.51125,0.604375,0.633552,0.883786,1,0,0,0,0,0.51125,0.5225,0.596875,0.604375,0.633552,0.741331,0.756326,0.883786
1285399,1344345e7c8df19a,xclick,/m/09b5t,1,0.5725,0.63125,0.644799,0.779756,1,0,0,0,0,0.589375,0.5725,0.63125,0.598125,0.644799,0.679475,0.743205,0.779756
1285400,1344345e7c8df19a,xclick,/m/09b5t,1,0.635,0.68625,0.679475,0.777882,1,0,0,0,0,0.665,0.635,0.68625,0.658125,0.679475,0.716026,0.733833,0.777882
1285401,1344345e7c8df19a,xclick,/m/09b5t,1,0.67375,0.77125,0.660731,0.84911,1,0,0,0,0,0.703125,0.67375,0.77125,0.704375,0.660731,0.706654,0.803187,0.84911
1285402,1344345e7c8df19a,xclick,/m/09b5t,1,0.696875,0.848125,0.829428,0.999063,0,1,0,0,0,0.750625,0.696875,0.848125,0.793125,0.829428,0.98313,0.939082,0.999063
